DK,4,I,428,2018,3,H,X,LGZ,4010,2018.03.10,2018.03.10,14:51,17:05,4,71,F2433 GRANO2,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,9514,134,0.017855,533754,0.017824691,0.009,S,R,0,F2433 GRANO2,K853R,N,-1,N,-1,K0403215181,69
DK,4,I,433,2018,3,F,X,GIA,4010,2018.03.11,2018.03.11,10:57,13:32,10,13,2OTE 2SUR,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,2015,155,0.003782,533754,0.003775147,0.026,S,R,0,2OTE 2SUR,9MNT1,N,-1,N,-1,K0403215218,70
DK,4,I,426,2018,3,F,X,JUY,4010,2018.03.11,2018.03.11,18:27,21:40,45,100,16 DE SEP. S,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,19300,193,0.03622,533754,0.03615898,0.145,S,R,0,16 DE SEP. S,9DW0G,N,-1,N,-1,K0403215269,71
DK,4,I,457,2018,3,I,X,LMX,4012,2018.03.14,2018.03.14,12:23,18:47,37,68,NVA LIBERTAD,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,26112,384,0.049004,533754,0.048921413,0.237,S,R,0,NVA LIBERTAD,K853R,N,-1,N,-1,K0403217133,72
DK,4,I,456,2018,3,G,G,TGD,4100,2018.03.14,2018.03.14,13:52,14:34,52,109,F0610-TERMIN,0,D-228,D-123M,DISTRIBUCION,RED AEREA,N,4578,42,0.008591,533754,0.008576985,0.036,S,R,0,F0610-TERMIN,9B51C,N,1735,N,-1,K0403217217,73
DK,4,I,434,2018,3,G,G,TGU,4040,2018.03.14,2018.03.14,08:07,09:52,60,86,F0169-ARAMON,0,D-228,D-145,DISTRIBUCION,RED AEREA,N,9030,105,0.016947,533754,0.016917906,0.105,S,R,0,F0169-ARAMON,9B51C,N,-1,N,-1,K0403216967,74
DK,4,I,654,2018,3,H,X,VFD,4020,2018.03.15,2018.03.15,11:43,12:31,46,104,F2225- 2 SUR,100,D-228,D-123M,DISTRIBUCION,RED AEREA,N,4992,48,0.009368,533754,0.009352623,0.037,S,R,0,F2225- 2 SUR,G431N,N,1735,N,-1,K0403188323,75
DK,4,I,489,2018,3,G,G,MAA,4050,2018.03.16,2018.03.16,08:43,11:30,50,106,F0905,0,D-228,D-145,DISTRIBUCION,RED AEREA,N,17702,167,0.033221,533754,0.033165091,0.139,S,R,0,F0905,9B51C,N,-1,N,-1,K0403217868,76
DK,4,I,485,2018,3,G,G,TGD,4090,2018.03.16,2018.03.16,09:53,12:22,320,133,F0310,0,D-292,D-145,DISTRIBUCION,RED AEREA,N,19817,149,0.03719,533754,0.037127591,0.795,S,R,0,F0310,9B51C,N,-1,N,-1,K0403217898,77
DK,4,I,479,2018,3,I,X,OCZ,4040,2018.03.16,2018.03.16,09:04,14:56,2,10,RINCON DE LA,100,D-252,D-133,DISTRIBUCION,RED AEREA,N,3520,352,0.006606,533754,0.006594798,0.012,S,R,0,RINCON DE LA,9M9C4,N,-1,N,-1,K0403217872,78
DK,4,I,490,2018,3,G,G,MAA,4020,2018.03.17,2018.03.17,13:45,15:15,80,126,F0431-PARQUE,0,D-228,D-145,DISTRIBUCION,RED AEREA,N,11340,90,0.021282,533754,0.021245742,0.12,S,R,0,F0431-PARQUE,K852R,N,-1,N,-1,K0403218195,79
DK,4,I,503,2018,3,H,X,LGZ,4030,2018.03.17,2018.03.17,08:54,16:36,20,70,F2503-PORTIL,100,D-251,D-133,DISTRIBUCION,RED AEREA,N,32340,462,0.060692,533754,0.06058971,0.154,S,R,0,F2503-PORTIL,9FGCU,N,-1,N,-1,K0403218182,80
DK,4,I,492,2018,3,H,X,IPD,4042,2018.03.18,2018.03.18,12:16,14:20,46,245,F2319-GPE,100,D-228,D-147,DISTRIBUCION,RED AEREA,N,30380,124,0.057014,533754,0.056917606,0.095,S,R,0,F2319-GPE,9FGCU,N,1793,N,-1,K0403218283,81
DK,4,I,495,2018,3,G,G,TXS,4020,2018.03.18,2018.03.18,08:02,13:40,150,96,F0767-HERRAD,0,D-228,D-145,DISTRIBUCION,RED AEREA,N,32448,338,0.060895,533754,0.06079205,0.845,S,R,0,F0767-HERRAD,K852R,N,-1,N,-1,K0403218261,82
DK,4,I,497,2018,3,G,G,RDB,4035,2018.03.18,2018.03.19,17:45,01:00,30,80,F0878,0,D-257,D-123M,DISTRIBUCION,RED AEREA,N,34800,435,0.065309,533754,0.065198575,0.217,S,R,0,F0878,K742R,N,1735,N,-1,K0403218331,83
DK,4,I,499,2018,3,H,X,IPD,4042,2018.03.19,2018.03.19,11:34,20:02,46,245,F2319-GPE,100,D-231,D-141,DISTRIBUCION,RED AEREA,N,124460,508,0.233573,533754,0.23317858,0.39,S,R,0,F2319-GPE,9M9C7,N,1757,N,-1,K0403218400,84
DK,4,I,486,2018,3,F,X,COP,4032,2018.03.19,2018.03.19,17:25,20:10,42,71,SECUNDARIA,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,11715,165,0.021985,533754,0.021948313,0.116,S,R,0,SECUNDARIA,9FLGU,N,-1,N,-1,K0403218558,85
