Division,Zona,Status,Numero,Anio,Mes,Area,Ciudad,SE,Circuito,Fecha_Inici,Fecha_Term,Hora_Ini,Hora_Term,Demanda,Usuario,Ramal,PUR,Material,Causa,Entidad,Proceso,Continuada,DEMUA,Duracion,TIU,Usuario_Promedio,TLU_Real,EDV,Afectacion,Tipo_Tramo,Tramo_Trocal,Tramo_Ramal,Atendido_Por,Con_Sin_Evento,Num_Evento,Falla_Renuante,Solicitud,Orden_Sicoss,Observaciones
DK,04,I,1737,2018,6,H,*,VFD,4020,2018.06.01,2018.06.01,09:56,10:30,16,64,F2229- 10 TE,100,D-279,D-125B,DISTRIBUCION,RED AEREA,N,2176,34,0.004073,534186,0.004073488,0.009,S,R,0,F2229- 10 TE,9B4YM,N,-1,N,-1,-,"%K0403254996 LIC-5135  (1-8/3) FASE ""B"". OPERA POR DESCARGA ATMOSFERICA EN LA RED DE MT , SE RESTABLECE EN 1a. PTE VILLAFORES CENTRO DE SALUD"
DK,04,I,1507,2018,6,H,*,VFD,4010,2018.06.01,2018.06.01,08:30,09:27,69,250,F2206-6 SUR,100,D-279,D-125B,DISTRIBUCION,RED AEREA,N,14250,57,0.026676,534186,0.026676102,0.066,S,R,0,F2206-6 SUR,9B4YM,N,-1,N,-1,K0403254946,"% K0403254946 LIC-5130, SE REPONEN (2-15/3) AISLAMIENTO FLAMEADO, A CAUSA DE DESCARGAS ATMOSFERICAS SOBRE LA LINEA DE MT, SE CAMBIA AISLADOR 13A, SE RESTABLECE EN 6A SUR PTE"
DK,04,I,1530,2018,6,F,*,GIA,4010,2018.06.01,2018.06.02,16:53,18:15,25,21,ZAPATA,100,D-228,D-133,DISTRIBUCION,RED AEREA,N,31962,1522,0.059833,534186,0.059833092,0.634,S,R,0,ZAPATA,9M933,N,-1,N,-1,K0403255212,"% K0403255212 LIC-5217 (1-12/3)  F-B, OPERA A CAUSA DE FALSO CONTACTO EN CONECTOR, SE RESTABLECE EN EJIDO 26 DE OCTUBRE CARR E ZAPATA"
DK,04,I,1508,2018,6,G,G,TGU,4020,2018.06.01,2018.06.01,07:24,11:25,60,59,F0069-SISIDR,0,D-279,D-125B,DISTRIBUCION,RED AEREA,N,14219,241,0.026618,534186,0.026618069,0.241,S,R,0,F0069-SISIDR,9DY7G,N,-1,N,-1,K0403254933,"% K0403254933, LIC-5136 (1-65/3) FASE C, AISLAMIENTO FLAMEADO, POR FUERTES LLUVIAS Y DESCARGAS ATMOSFERICA SOBRE LA LINEA DE MT, SE EALIZA CAMBIO DEL AISLADOR 13A, SE RESTABLECE EN SECC SAN ISIDRO, RAMAL SAN MARTIN."
DK,04,I,1541,2018,6,I,*,CIT,4040,2018.06.02,2018.06.02,19:00,22:00,58,86,ZAPATA,100,D-228,D-133,DISTRIBUCION,RED AEREA,N,15480,180,0.028979,534186,0.02897867,0.174,S,R,0,ZAPATA,9MNTB,N,-1,N,-1,K0403255403,"% K0403255403, LIC-5223 (3-12/3) OPERA POR LA CAUSA DE FALSO CONTACTO EN PUENTES DE LA MT, SE RESTABLECE EN COL. EMILIANO ZAPATA"
DK,04,I,1540,2018,6,I,*,CIT,4030,2018.06.02,2018.06.02,11:53,19:30,56,46,CENTRO JIQ3A,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,21022,457,0.039353,534186,0.039353334,0.426,S,R,0,CENTRO JIQ3A,9MNTB,N,-1,N,-1,K0403255327,"% K0403255327 LIC-5222 (1-8/3) FASE A, OPERA POR PALOMA  QUE PEGA CON PUENTES DE M.T, SE RESTABLECE EN 3A OTE NTE NO. 24 JIQUIPILAS."
DK,04,I,1546,2018,6,G,G,TGD,4020,2018.06.02,2018.06.02,09:43,13:20,120,55,F0288-PEÑITA,0,D-228,D-133,DISTRIBUCION,RED AEREA,N,11935,217,0.022342,534186,0.022342405,0.434,S,R,0,F0288-PEÑITA,9DY7V,N,-1,N,-1,K0403255311,"% K0403255311 LIC- 5202 (1-12/1) OPERA POR FALSO CONTACTO EN EL PUENTE DE MT, SE RESTABLECE EN COL: LAS PALMAS U"
DK,04,I,1625,2018,6,H,*,IPD,4020,2018.06.02,2018.06.02,10:47,21:08,12,31,F2290-PALEST,100,D-242,D-125A,DISTRIBUCION,RED AEREA,N,19251,621,0.036038,534186,0.036038009,0.124,S,R,0,F2290-PALEST,9MNTE,N,-1,N,-1,-,"% K0403255317; LIC. 5204, LINEA ROTA FASE ""B"", DESCARGA ATMOSFERICA LINEA ROTA, SE REAPARA LINEA ROTA, INSTALA CRUCETA Y REPONE ABRAZADERA, REPONE PUNTA POSTE Y TENSIONA CONDUCTOR 10 CLAROS; PALESTINA - ANGEL ALBINO CORZO."
DK,04,I,1549,2018,6,G,G,TXN,4060,2018.06.03,2018.06.03,16:05,17:27,63,155,F0695-.PASO,0,D-228,D-133,DISTRIBUCION,RED AEREA,N,12710,82,0.023793,534186,0.023793211,0.086,S,R,0,F0695-.PASO,9FB76,N,-1,N,-1,K0403255468,"% K0403255468 LIC-5250 (1-8/3) FASE A, OPERA POR UN FALSO CONTACTO EN LA TERMINAL DEL CCF, SE RESTABLECE EN C BEGONIA M24 L5 PASO LIMON."
DK,04,I,1551,2018,6,F,*,GIA,4010,2018.06.03,2018.06.03,09:51,14:20,49,43,SALIDA JULIA,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,11567,269,0.021654,534186,0.021653506,0.22,S,R,0,SALIDA JULIA,9L0D8,N,-1,N,-1,K0403255429,"% K0403255429 LIC-5244 (1-8/3) FASE C, OPERA CAUSA DE AVE QUE CHOCA EN LA RED D MT, SE RESTABLECE EN KM 12.48 TRAM CARR VERGEL-APTO"
DK,04,I,1503,2018,6,I,*,LMX,4012,2018.06.03,2018.06.03,11:11,17:45,44,124,CANDELARIA,100,D-228,D-133,DISTRIBUCION,RED AEREA,N,48856,394,0.091459,534186,0.09145878,0.289,S,R,0,CANDELARIA,9MNTB,N,-1,N,-1,K0403255443,"% K0403255443 LIC-5251 (4-40/3) EN 3D FASES A Y B, OPERAN A CAUSA DE UN FALSO CONTACTO EN TERMINALES DE DEL CCF, SE RESTABLECE EN LA  NUEVA AMPLIACION E-7 COL: RANCHERIA CANDELARIA"
DK,04,I,1555,2018,6,G,G,TXN,4020,2018.06.04,2018.06.04,09:08,13:12,79,65,F0638-CAPUII,0,D-228,D-145,DISTRIBUCION,RED AEREA,N,15860,244,0.02969,534186,0.029690033,0.321,S,R,0,F0638-CAPUII,9DY7X,N,-1,N,-1,K0403255603,"% K0403255603 LIC-5283 (1-40/3) FASE A, OPERA POR PALOMA QUE CHOCA EN PUENTES DE LA LINEA DE MT, SE RESTABLECE EN LOS CAPULINES"
DK,04,I,2138,2018,6,G,G,TXS,4052,2018.06.05,2018.06.05,10:35,14:54,5,2,F0850,0,D-228,D-133,DISTRIBUCION,RED AEREA,N,518,259,0.00097,534186,0.0009697,0.022,S,R,0,F0850,9DY6V,N,-1,N,-1,-,"K0403256238, LIC-5347, (1-65/3), CCF AVERIADO FASE A, OPERA POR UN FALSO CONTACTO EN CALLE PALMA REAL FRACC. VILLAS DEL PALMAR"
DK,04,I,1550,2018,6,G,G,TGD,4060,2018.06.05,2018.06.05,11:13,12:11,75,72,F0546-ENT3,0,D-279,D-125B,DISTRIBUCION,RED AEREA,N,4176,58,0.007818,534186,0.007817502,0.072,S,R,0,F0546-ENT3,9B51C,N,-1,N,-1,K0403256276,"% K040325, LIC-5336 (1-25/3) EN LA FASE B, AISLADOR FLAMEADO, POR FUERTES LLUVIAS Y DESCARGAS ATMOSFERICAS SOBRE LA LINEA, SE RESTABLECE EN BLVD PRESA CHICOASEN COL. LAS PALMAS"
DK,04,I,1618,2018,6,G,G,TGD,4020,2018.06.06,2018.06.06,08:08,10:30,65,80,PALMAS 2,0,D-228,D-145,DISTRIBUCION,RED AEREA,N,11360,142,0.021266,534186,0.021266001,0.154,S,R,0,PALMAS 2,9DY7X,N,-1,N,-1,-,"% K0403256882, LIC-5377 (2-12/3), REPOSICION DE FUSIBLE POR ARDILLA CHOCA EN EL PUENTE SOBRE LA LINEA DE MT, SE REALIZA CAMBIO DE DOS FUSIBLES DE 12A, SE RESTABLECE EN SECC A LAS 10:30 HRS, COL LAS PALMAS U, SCHPOINA PALMA PARAISO.
"
DK,04,I,1615,2018,6,F,*,COP,4032,2018.06.06,2018.06.06,08:06,09:45,351,525,ZAPATA,100,D-319,D-125E,DISTRIBUCION,RED AEREA,,51975,99,0.097298,534186,0.097297571,0.579,S,R,0,ZAPATA,9FEA2,N,-1,N,-1,-,"%.- K0403256881, LIC-5395, DESCARGA ATMOSFERICA, POR FUERTES LLUVIAS, ORIGINADOS POR EL CANAL DE BAJA PRESION, SE RETIRA APARTARRAYO DAÑADO, SE CIERRA EQUIPO RESTAURADOR,  EN FRANCISCO I MADERO"
DK,04,I,1760,2018,6,F,*,COP,4032,2018.06.06,2018.06.06,10:18,12:55,80,137,SN JOSE MAS,100,D-319,D-125E,DISTRIBUCION,RED AEREA,N,21509,157,0.040265,534186,0.040265001,0.209,S,R,0,SN JOSE MAS,9FEA2,N,-1,N,-1,-,"%.- K0403256881, LIC-5395, DESCARGA ATMOSFERICA, POR FUERTES LLUVIAS, ORIGINADOS POR EL CANAL DE BAJA PRESION, SE RETIRA APARTARRAYO DAÑADO, SE CIERRA EQUIPO RESTAURADOR,  EN FRANCISCO I MADERO"
DK,04,I,1740,2018,6,H,*,VFD,4040,2018.06.06,2018.06.06,08:04,11:05,11,39,F2419-EST49,100,D-279,D-125B,DISTRIBUCION,RED AEREA,N,7059,181,0.013214,534186,0.013214498,0.033,S,R,0,F2419-EST49,9FRLT,N,-1,N,-1,-,"% K0403256879 LIC-5383 (1/12/3) OPERA POR DESCARGA ATMOSFERICA EN LA RED, SE RESTABLECE, EN EL RANCHO LA HERENCIA"
DK,04,I,1645,2018,6,F,*,GIA,4010,2018.06.06,2018.06.07,21:28,18:43,40,34,LAS TUNAS,100,D-279,D-125B,DISTRIBUCION,RED AEREA,N,43350,1275,0.081152,534186,0.081151509,0.85,S,R,0,LAS TUNAS,9L0D8,N,-1,N,-1,K0403257732,"% K0403257732, LIC-5476, (1-8/3), OPERA POR DESCARGA ATMOSFERICA SOBRE LA LINEA, SE RESTABLECE EN RANCHERIA LAS TUNAS,"
DK,04,I,1713,2018,6,F,*,COP,4032,2018.06.06,2018.06.06,09:45,10:18,300,397,FCO DE LEON,100,D-319,D-125E,DISTRIBUCION,RED AEREA,,13101,33,0.024525,534186,0.024525165,0.165,S,R,0,FCO DE LEON,9FEA2,N,-1,N,-1,-,"%.- K0403256881, LIC-5395, DESCARGA ATMOSFERICA, POR FUERTES LLUVIAS, ORIGINADOS POR EL CANAL DE BAJA PRESION, SE RETIRA APARTARRAYO DAÑADO, SE CIERRA EQUIPO RESTAURADOR,  EN FRANCISCO I MADERO"
DK,04,I,1609,2018,6,H,*,IPD,4010,2018.06.06,2018.06.06,07:49,11:05,8,36,F2246-SAN RA,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,7056,196,0.013209,534186,0.013208882,0.026,S,R,0,F2246-SAN RA,9FRLT,N,-1,N,-1,K0403256877,"% K0403256877, LIC-5384 (1-40/3) FASE A; GAVILAN ROMPE DISTANCIA CON EL PUENTE DE MT , SE RESTABLECE EN AV 1A SUR OTE S/N CP.00000  JALTENANGO"
DK,04,I,1608,2018,6,G,G,TGD,4060,2018.06.06,2018.06.06,10:49,12:37,138,105,F0537-PFP,0,D-228,D-145,DISTRIBUCION,RED AEREA,N,11340,108,0.021229,534186,0.021228561,0.248,S,R,0,F0537-PFP,9DY7X,N,-1,N,-1,K0403257143,"% K0403257143 LIC-5393 (1-12/3) FASE B, OPERA PO UN PAJARO QUE CHOCA EN LA RED DE MT , SE RESTABLECE EN LIBRAMIENTO SUR ORIENTE SN    POLICIA FEDERAL"
DK,04,I,1634,2018,6,F,*,PAR,4012,2018.06.07,2018.06.07,12:07,14:06,46,60,POZO 2,100,D-319,D-145,DISTRIBUCION,RED AEREA,N,7140,119,0.013366,534186,0.013366131,0.091,S,R,0,POZO 2,9FLGD,N,-1,N,-1,-,"%SCADA, LIC 5431, 5131,   APARTARRAYO EXPLOTADO, AVE ROMPE DISTACIA PROVOCANDO CORTO EN LA LINEA, SE REALIZA CAMBIO DE APARTARRAYO, E INSTALO TIPO ADOM 12, EST. 21 RAMAL POZO DE PIEDRA (CEGADO)."
DK,04,I,1639,2018,6,H,*,VFD,4020,2018.06.07,2018.06.07,14:24,16:06,16,64,F2229- 10 TE,100,D-228,D-133,DISTRIBUCION,RED AEREA,N,6528,102,0.01222,534186,0.012220463,0.027,S,R,0,F2229- 10 TE,9M92W,N,-1,N,-1,K0403258708,"% K0403258708 LIC-5467 (1-12/3) FASE C, OPERA CAUSA DE UN FALSO CONTACTO EN EL PUENTE DE LA MT, SE RESTABLECE EN 9 AV OTE VILLAFLORES"
DK,04,I,1643,2018,6,F,*,COP,4032,2018.06.07,2018.06.07,13:58,17:00,98,109,MADERO,100,D-279,D-125B,DISTRIBUCION,RED AEREA,N,19838,182,0.037137,534186,0.037136877,0.297,S,R,0,MADERO,9FLGU,N,-1,N,-1,K0403258682,"% K0403258682 LIC-5469 (1-12/3) FASE-B  OPERA POR CAIDA DEDESCARGAS ATMOSFERICAS SOBRE LAS LINEAS DE MT,  SE RESTABLECE EN ADOLFO LOPEZ MATEO."
DK,04,I,1633,2018,6,F,*,PAR,4012,2018.06.07,2018.06.07,09:17,10:21,2240,3677,*****,100,D-319,D-145,DISTRIBUCION,RED AEREA,,235328,64,0.440536,534186,0.440535694,2.389,S,T,4012,0,9FLGD,N,-1,N,-1,-,"%SCADA, LIC 5431, 5131,   APARTARRAYO EXPLOTADO, AVE ROMPE DISTACIA PROVOCANDO CORTO EN LA LINEA, SE REALIZA CAMBIO DE APARTARRAYO, E INSTALO TIPO ADOM 12, EST. 21 RAMAL POZO DE PIEDRA (CEGADO)."
DK,04,I,1761,2018,6,F,*,PAR,4012,2018.06.07,2018.06.07,10:21,10:44,226,319,1A PTE 4A NT,100,D-319,D-145,DISTRIBUCION,RED AEREA,,7337,23,0.013735,534186,0.013734916,0.087,S,R,0,1A PTE 4A NT,9FLGD,N,-1,N,-1,-,"%SCADA, LIC 5431, 5131,   APARTARRAYO EXPLOTADO, AVE ROMPE DISTACIA PROVOCANDO CORTO EN LA LINEA, SE REALIZA CAMBIO DE APARTARRAYO, E INSTALO TIPO ADOM 12, EST. 21 RAMAL POZO DE PIEDRA (CEGADO)."
DK,04,I,1656,2018,6,G,G,TXS,4040,2018.06.07,2018.06.07,13:56,15:00,260,141,F0210- 4ASUR,0,D-228,D-145,DISTRIBUCION,RED AEREA,N,9024,64,0.016893,534186,0.016892992,0.277,S,R,0,F0210- 4ASUR,9DY7T,N,-1,N,-1,-,"%K0403258678, LIC-5464 (1-12/3), FASE A , OPERA A CAUSA DE UNA PALOMA QUE CHOCA EN LA LINEA DE MT, SE RESTABLECE EN 4A SUR PTE 445 TERAN
"
DK,04,I,1762,2018,6,F,*,PAR,4012,2018.06.07,2018.06.07,10:44,12:07,111,138,POZO PIEDRA,100,D-319,D-145,DISTRIBUCION,RED AEREA,,11454,83,0.021442,534186,0.02144197,0.153,S,R,0,POZO PIEDRA,9FLGD,N,-1,N,-1,-,"%SCADA, LIC 5431, 5131,   APARTARRAYO EXPLOTADO, AVE ROMPE DISTACIA PROVOCANDO CORTO EN LA LINEA, SE REALIZA CAMBIO DE APARTARRAYO, E INSTALO TIPO ADOM 12, EST. 21 RAMAL POZO DE PIEDRA (CEGADO)."
DK,04,I,1758,2018,6,Q,*,GIA,4030,2018.06.09,2018.06.09,07:06,07:10,6506,,*****,100,Q-02D,Q-09A,DISTRIBUCION,SUBESTACIONES,,41972,4,,534186,,0.434,S,T,4030,0,9B55X,N,-1,N,-1,-,"%SCADA, K0403259265, LIC-5533-5534, NIDO DE AVE, PEGA CON CUCHILLAS DE M.T., SE RETIRA NIDO, CARRETERA SALVADOR URBINA, AL CERRAR INT. NO RECIBE BOBINA DAÑADA, SE CAMBIA Y CIERRA INTERRUPTOR, SE SECCIONA POR TELÉCONTROL Y ENLAZA CON GIA-4030"
DK,04,I,1757,2018,6,Q,*,GIA,4030,2018.06.09,2018.06.09,06:36,07:06,1002,1347,*****,100,Q-02D,Q-09A,DISTRIBUCION,SUBESTACIONES,,40410,30,0.075648,534186,0.075647808,0.501,S,T,STA ELENA,0,9B55X,N,-1,N,-1,-,"%SCADA, K0403259265, LIC-5533-5534, NIDO DE AVE, PEGA CON CUCHILLAS DE M.T., SE RETIRA NIDO, CARRETERA SALVADOR URBINA, AL CERRAR INT. NO RECIBE BOBINA DAÑADA, SE CAMBIA Y CIERRA INTERRUPTOR, SE SECCIONA POR TELÉCONTROL Y ENLAZA CON GIA-4030"
DK,04,I,2139,2018,6,G,G,TXN,4020,2018.06.09,2018.06.09,10:36,12:33,80,1,F0658-ATALAY,0,D-228,D-145,DISTRIBUCION,RED AEREA,N,117,117,0.000219,534186,0.000219025,0.156,S,R,0,F0658-ATALAY,9FPKY,N,-1,N,-1,-,"K0403259285 LIC-5550 (1-12/3) REPOSICION DE FUSIBLE EN SECCIONADORA Y TRANSICION DE OCC, A CAUSA DE UNA IGUANA Q CHOCA CON LA RED D MT"
DK,04,I,1759,2018,6,Q,*,GIA,4030,2018.06.09,2018.06.09,07:10,07:56,142,311,*****,100,Q-02D,Q-09A,DISTRIBUCION,SUBESTACIONES,N,14306,46,0.026781,534186,0.026780934,0.109,S,T,GUAYABAL,0,9B55X,N,-1,N,-1,-,"%SCADA, K0403259265, LIC-5533-5534, NIDO DE AVE, PEGA CON CUCHILLAS DE M.T., SE RETIRA NIDO, CARRETERA SALVADOR URBINA, AL CERRAR INT. NO RECIBE BOBINA DAÑADA, SE CAMBIA Y CIERRA INTERRUPTOR, SE SECCIONA POR TELÉCONTROL Y ENLAZA CON GIA-4030"
DK,04,I,1712,2018,6,Q,*,GIA,4030,2018.06.09,2018.06.09,06:32,06:36,6507,,*****,100,Q-02D,Q-09A,DISTRIBUCION,SUBESTACIONES,,41972,4,,534186,,0.434,S,T,4030,0,9B55X,N,-1,N,-1,-,"%SCADA, K0403259265, LIC-5533-5534, NIDO DE AVE, PEGA CON CUCHILLAS DE M.T., SE RETIRA NIDO, CARRETERA SALVADOR URBINA, AL CERRAR INT. NO RECIBE BOBINA DAÑADA, SE CAMBIA Y CIERRA INTERRUPTOR, SE SECCIONA POR TELÉCONTROL Y ENLAZA CON GIA-4030"
DK,04,I,2140,2018,6,G,G,MAA,4040,2018.06.09,2018.06.09,17:04,19:29,50,39,F0475-FRACC,0,D-309,D-133,DISTRIBUCION,RED AEREA,N,5655,145,0.010586,534186,0.0105862,0.121,S,R,0,F0475-FRACC,QU169,N,-1,N,-1,-,"% K0403259320 LIC-5563 (1-8/3) FASE A, CCF DESPOSTILLADO  PARTE DE ENMEDIO, EL RECIBIDOR DEL CCF ESTA DAÑADO. EN COL: PRIMAVERA U."
DK,04,I,1720,2018,6,G,G,TGD,4050,2018.06.10,2018.06.10,09:53,11:06,90,114,F0508-MISIO1,0,D-228,D-133,DISTRIBUCION,RED AEREA,N,8322,73,0.015579,534186,0.015578843,0.11,S,R,0,F0508-MISIO1,9M96H,N,-1,N,-1,-,"% K0403259399, LIC 5582 FASE B (1-40/3), OPERA FALSO CONTACTO,SE RESTABLECE EN JUAN KRISPIN COLONIA LOS PAJAROS"
DK,04,I,1719,2018,6,I,*,CIT,4050,2018.06.10,2018.06.10,16:25,20:28,69,56,SUB MAGISTER,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,13608,243,0.025474,534186,0.025474273,0.279,S,R,0,SUB MAGISTER,9MNTB,N,-1,N,-1,-,"%K0403259437, LIC.5602, (1-25-3) AVE PEGA EN MEDIA TENSION, SE RETIRA AVE ZANATE, EN SUB RAMAL MAGISTERIAL, CINTALAPA."
DK,04,I,1695,2018,6,I,*,OCZ,4020,2018.06.11,2018.06.11,01:31,09:40,135,120,7 OTE,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,58680,489,0.109849,534186,0.109849378,1.1,S,R,0,7 OTE,9M9C4,N,-1,N,-1,K0403259486,"%.-K0403259486, LIC-5611, (2-25-3), PAJARO PEGA EN MEDIA TENSION, SE RETIRA AVE, 6A OTE ENTRE 1A NTE Y AV. CENT OCOZOCOAUTLA."
DK,04,I,1744,2018,6,H,*,VFD,4040,2018.06.11,2018.06.11,14:40,18:29,15,30,F2406-EST26,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,6870,229,0.012861,534186,0.012860689,0.057,S,R,0,F2406-EST26,9MNTE,N,-1,N,-1,-,"%K0403259790 LIC -5641 (1-10/3)  AVE CHOCA EN LA MT HACIENDO CORTO, SE RESTABLECE EN SECC. MOTERREY"
DK,04,I,1730,2018,6,G,G,TGU,4020,2018.06.11,2018.06.11,10:23,11:22,30,86,F0042-NEDEN,0,D-228,D-133,DISTRIBUCION,RED AEREA,N,5074,59,0.009499,534186,0.009498564,0.029,S,R,0,F0042-NEDEN,QU169,N,-1,N,-1,-,"% K0403259593, LIC.- 5619 (1-12/3) OPERA  POR FALSO CONTACTO EN CCF , SE RESTABLECE EN EN RAMAL RETEN CARRET. SAN FDO."
DK,04,I,1732,2018,6,F,*,TXS,4030,2018.06.12,2018.06.12,18:34,20:51,45,46,CAMPO MILITA,100,D-279,D-125B,DISTRIBUCION,RED AEREA,N,6302,137,0.011797,534186,0.011797389,0.103,S,R,0,CAMPO MILITA,9DY7R,N,-1,N,-1,K0403260311,"% K0403260311, LIC-5680 RIM-968, SE REPONE 1F-10/3) OPERA A CAUSA DE UNA DESCARGA ATMOSFERICA SOBRE LA RED , SE RESTABLECE EN CARRA SABINO"
DK,04,I,1777,2018,6,G,G,TXN,4080,2018.06.12,2018.06.12,08:44,13:50,120,108,F0181-CANDOX,0,D-228,D-133,DISTRIBUCION,RED AEREA,N,33048,306,0.061866,534186,0.061866092,0.612,S,R,0,F0181-CANDOX,9DY7X,N,-1,N,-1,-,"%.- K0403259994, LIC.- 5672,  (1-25/3) OPERA POR FALSO CONTACTO EN CCF, SE RESTABLECE EN AV NOCHE BUENA"
DK,04,I,1726,2018,6,J,*,BCH,4020,2018.06.12,2018.06.12,08:43,09:15,80,75,F2877-BENDIT,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,2400,32,0.004493,534186,0.004492817,0.043,S,R,0,F2877-BENDIT,9FEA4,N,-1,N,-1,-,"%K0403259990, LIC-5657, (2-10/3) FASE A Y B, PAJARO HACE CORTO EN LA LINEA M.T., SE REPONE FUSIBLE EN 6TA PONIENTE BOCHIL"
DK,04,I,1750,2018,6,I,*,CIT,4010,2018.06.13,2018.06.13,09:33,12:50,12,46,YERBASANTA,100,D-271,D-125C,DISTRIBUCION,RED AEREA,N,9062,197,0.016964,534186,0.016964129,0.039,S,R,0,YERBASANTA,9EX4B,N,-1,N,-1,K0403260747,"%.-K0403260747, LIC-5702, (1-25-3)  DESCARGAS ATMOSFERICAS, POR LOS FUERTES VIENTOS Y LLUVIAS, ORIGINADOS POR LA ZONA DE INESTABILIDAD, REALIZA CAMBIO DE AISLADOR  13A POR 13PD, COL YERBA SANTA"
DK,04,I,1781,2018,6,G,G,TXN,4080,2018.06.13,2018.06.13,12:55,17:56,65,69,F0202-CONDES,0,D-228,D-133,DISTRIBUCION,RED AEREA,N,20769,301,0.03888,534186,0.038879716,0.326,S,R,0,F0202-CONDES,9FD91,N,-1,N,-1,-,"% K0403260986, LIC.- 5731, (1-8/3) FASE A; OPERA POR FALSO CONTACTO EN CCF , SE RESTABLECE EN COL: LA CONDESA"
DK,04,I,1794,2018,6,F,*,GIA,4010,2018.06.14,2018.06.14,16:02,19:35,26,34,ALFARO,100,D-228,D-133,DISTRIBUCION,RED AEREA,N,7242,213,0.013557,534186,0.013557076,0.092,S,R,0,ALFARO,9L0D8,N,-1,N,-1,-,"% K0403261621, LIC 5782 (1-25/3) FASE B; OPERA POR CAUSA DE  FALSO CONTACTO EN TERMINALES DE CCF, RANCHERIA ALFARO,"
DK,04,I,1810,2018,6,G,G,TGU,4050,2018.06.15,2018.06.15,14:29,15:06,90,105,F0366-4ASURP,0,D-228,D-145,DISTRIBUCION,RED AEREA,N,3885,37,0.007273,534186,0.007272748,0.056,S,R,0,F0366-4ASURP,9FB76,N,-1,N,-1,K0403261979,"% K0403261970, LIC-5810 (1-15/3) FASE A, OPERA A CAUSA DE  PAJARO CHOCA EN LA LINEA DE MT, SE RESTABLECE EN C 10 PTE 4 SUR CENTRO DE TUXTLA"
DK,04,I,1820,2018,6,F,*,JUY,4010,2018.06.15,2018.06.15,14:30,19:40,69,100,16 DE SEP. S,100,D-228,D-133,DISTRIBUCION,RED AEREA,N,31000,310,0.058032,534186,0.058032221,0.356,S,R,0,16 DE SEP. S,9L0D8,N,-1,N,-1,K0403261978,"% K0403261978 LIC-5820 (1-15/3) FASE B, OPERA POR UN FALSO CONTACTO EN TERMINALES DE CCF , SE RESTABLECE EN CAMINO A COL:16 DE SEPT"
DK,04,I,1829,2018,6,G,G,RDB,4015,2018.06.15,2018.06.15,16:36,18:32,29,56,F0848,0,D-228,D-133,DISTRIBUCION,RED AEREA,N,6496,116,0.012161,534186,0.012160558,0.056,S,R,0,F0848,9FB76,N,-1,N,-1,-,"% K0403262076, LIC.- 5818, (1-8/3) FASE A; OPERA POR FALSO CONTACTO EN EL CCF, EN COL ALIANZA LABORANTE"
DK,04,I,1845,2018,6,H,*,VFD,4040,2018.06.16,2018.06.16,08:27,19:41,11,38,F2419-EST49,100,D-228,D-133,DISTRIBUCION,RED AEREA,N,25612,674,0.047946,534186,0.047945847,0.124,S,R,0,F2419-EST49,9M92W,N,-1,N,-1,-,"%.-K0403262142, LIC-5849 (1-12/3) FALSO CONTACTO EN ARGOLLA DE CCF, SE REPONE FUSIBLE , EN COL. PRIMERO DE MAYO"
DK,04,I,2120,2018,6,H,*,LGZ,4010,2018.06.17,2018.06.17,12:34,14:36,5,1,F2445,100,D-228,D-134,DISTRIBUCION,RED AEREA,N,122,122,0.000228,534186,0.000228385,0.01,S,R,0,F2445,9M92W,N,-1,N,-1,-,"K0403262246, 1-/5/3, POR CAIDA DE ARBOL EN LA LINEA DE MEDIA TENSION EN EL RANCHO LLAMADO RANCHO EL SUSPIRO"
DK,04,I,2068,2018,6,G,G,TXS,4020,2018.06.17,2018.06.17,08:32,10:16,150,96,F0767-HERRAD,0,D-228,D-134,DISTRIBUCION,RED AEREA,N,9984,104,0.01869,534186,0.018690119,0.26,S,R,0,F0767-HERRAD,9FPKY,N,-1,N,-1,-,"% K0403262234, LIC-5856 (1-40/3) FASE A, , RAMA SOBRE LA LINEA DE MT, SE REALIZA CAMBIO DEL FUSIBLE 40A, SE RESTABLECE EN SECC RAMAL CLUB CAMPESTRE. ATENDIO XM-205"
DK,04,I,1837,2018,6,F,*,GIA,4030,2018.06.17,2018.06.17,08:37,10:40,105,64,SUB T. FLOR,100,D-279,D-125B,DISTRIBUCION,RED AEREA,N,7872,123,0.014736,534186,0.01473644,0.215,S,R,0,SUB T. FLOR,9L0D8,N,-1,N,-1,-,"%.-K0403262235, LIC 5855 (1-15/3), AISLADOR FLAMEADO, POR LAS DESCARGAS ATMOSFERICAS ORIGINADAS POR FUERTE TORMENTA ELECTRICA,  EN COL TOPADA LA FLOR."
